time,frequency,confidence
169.950,449.184,0.362281
169.960,449.097,0.576992
169.970,445.688,0.494605
169.980,442.529,0.324493
169.990,220.376,0.473965
170.000,216.235,0.269742
170.010,183.322,0.416701
170.020,179.854,0.228627
170.030,173.217,0.288543
170.040,222.420,0.299553
170.050,221.191,0.556401
170.060,221.623,0.661198
170.070,224.631,0.612398
170.080,223.413,0.640115
170.090,224.186,0.733911
170.100,224.393,0.740154
170.110,224.374,0.720558
170.120,223.702,0.599888
170.130,222.438,0.479144
170.140,223.418,0.468699
170.150,226.035,0.320775
170.160,222.974,0.364205
170.170,294.369,0.428675
170.180,223.731,0.395860
170.190,224.572,0.386892
170.200,224.257,0.468692
170.210,223.781,0.503510
170.220,223.334,0.618243
170.230,223.375,0.651340
170.240,222.834,0.669603
170.250,222.644,0.575140
170.260,222.912,0.551356
170.270,223.605,0.507864
170.280,223.999,0.479739
170.290,224.267,0.454668
170.300,223.637,0.410997
170.310,222.571,0.415459
170.320,222.996,0.337181
170.330,221.787,0.494152
170.340,224.423,0.306708
170.350,225.600,0.236994
170.360,296.335,0.190639
170.370,114.124,0.200068
170.380,116.281,0.159018
170.390,180.746,0.133560
170.400,116.240,0.196310
170.410,115.440,0.226683
170.420,115.605,0.205784
170.430,116.523,0.240908
170.440,391.627,0.305424
170.450,395.389,0.490863
170.460,394.170,0.601368
170.470,396.936,0.647142
170.480,395.308,0.646607
170.490,395.292,0.652889
170.500,395.124,0.714877
170.510,394.831,0.639731
170.520,396.561,0.730973
170.530,396.660,0.655041
170.540,398.392,0.555135
170.550,398.089,0.361451
170.560,395.791,0.336571
170.570,437.201,0.446356
170.580,441.607,0.545583
170.590,443.398,0.481541
170.600,444.780,0.543332
170.610,446.015,0.620619
170.620,446.182,0.402916
170.630,443.173,0.314115
170.640,121.611,0.176382
170.650,299.038,0.444192
170.660,297.910,0.369285
170.670,295.857,0.545518
170.680,293.116,0.305565
170.690,440.786,0.217767
170.700,226.355,0.208106
170.710,227.366,0.227264
170.720,223.892,0.312171
170.730,223.283,0.241568
170.740,221.253,0.194422
170.750,148.810,0.124899
170.760,297.569,0.171249
170.770,294.614,0.224511
170.780,324.521,0.126586
170.790,130.337,0.361932
170.800,129.693,0.482764
170.810,262.581,0.212532
170.820,265.327,0.468569
170.830,265.652,0.412560
170.840,265.198,0.182056
170.850,131.511,0.412079
170.860,130.876,0.414809
170.870,131.146,0.358218
170.880,132.560,0.236334
170.890,328.817,0.451925
170.900,330.189,0.402583
170.910,330.455,0.477112
170.920,328.964,0.568084
170.930,329.748,0.485518
170.940,331.497,0.476764
170.950,329.165,0.594985
170.960,329.270,0.517350
170.970,329.721,0.337637
170.980,329.334,0.544697
170.990,329.358,0.427387
171.000,329.085,0.333077
171.010,330.718,0.480123
171.020,329.676,0.316100
171.030,264.669,0.302210
171.040,330.281,0.388665
171.050,327.798,0.273379
171.060,327.201,0.256237
171.070,329.605,0.409780
171.080,329.743,0.373612
171.090,329.816,0.386378
171.100,330.479,0.245158
171.110,331.566,0.331437
171.120,131.415,0.360698
171.130,131.541,0.396457
171.140,131.145,0.433119
171.150,131.344,0.410114
171.160,264.783,0.545225
171.170,131.775,0.511354
171.180,265.336,0.366623
171.190,132.008,0.433071
171.200,132.045,0.572474
171.210,132.364,0.592643
171.220,132.420,0.633601
171.230,132.042,0.557716
171.240,132.408,0.731450
171.250,132.379,0.586246
171.260,132.153,0.351382
171.270,132.153,0.386142
171.280,264.839,0.484577
171.290,263.276,0.302617
171.300,263.746,0.371432
171.310,263.091,0.349852
171.320,220.673,0.356373
171.330,222.300,0.488943
171.340,222.882,0.480909
171.350,222.140,0.410307
171.360,295.867,0.261902
171.370,592.305,0.495713
171.380,593.455,0.631204
171.390,594.356,0.500749
171.400,594.482,0.531065
171.410,593.155,0.677978
171.420,592.670,0.506013
171.430,594.045,0.380791
171.440,595.323,0.343989
171.450,267.297,0.203690
171.460,295.203,0.263796
171.470,295.448,0.229026
171.480,266.081,0.208924
171.490,65.543,0.292280
171.500,265.562,0.238381
171.510,266.784,0.351632
171.520,266.826,0.270869
171.530,267.763,0.311559
171.540,271.097,0.237693
171.550,200.513,0.227410
171.560,195.082,0.194078
171.570,194.605,0.123528
171.580,191.836,0.204772
171.590,331.105,0.157585
171.600,332.323,0.218193
171.610,330.978,0.266861
171.620,330.750,0.116962
171.630,292.576,0.320469
171.640,266.123,0.341873
171.650,265.984,0.435864
171.660,265.780,0.468977
171.670,65.432,0.336460
171.680,65.273,0.600966
171.690,65.486,0.695510
171.700,65.336,0.840665
171.710,65.347,0.859644
171.720,65.468,0.828184
171.730,65.360,0.805569
171.740,65.514,0.641086
171.750,65.570,0.624253
171.760,65.747,0.498694
171.770,65.657,0.229603
171.780,293.484,0.303771
171.790,296.505,0.386126
171.800,296.941,0.457276
171.810,265.775,0.304372
171.820,267.103,0.330683
171.830,293.940,0.293437
171.840,292.051,0.343011
171.850,293.193,0.371289
171.860,295.967,0.459780
171.870,295.611,0.419334
171.880,294.826,0.478308
171.890,293.761,0.458950
171.900,292.941,0.470390
171.910,291.220,0.424507
171.920,269.227,0.246650
171.930,272.396,0.162800
171.940,271.972,0.209958
171.950,220.413,0.122427
171.960,220.440,0.203708
171.970,440.171,0.367519
171.980,440.380,0.592834
171.990,441.042,0.553096
172.000,441.321,0.725634
172.010,441.242,0.676781
172.020,441.751,0.708663
172.030,442.309,0.720257
172.040,442.112,0.726759
172.050,443.065,0.654390
172.060,442.637,0.582377
172.070,443.372,0.462136
172.080,443.001,0.475274
172.090,443.995,0.665626
172.100,443.432,0.779294
172.110,444.856,0.793888
172.120,444.873,0.756838
172.130,444.198,0.692303
172.140,443.904,0.709185
172.150,443.028,0.679666
172.160,444.354,0.503032
172.170,65.338,0.468054
172.180,65.276,0.489293
172.190,65.234,0.542186
172.200,65.361,0.289515
172.210,65.359,0.277896
172.220,131.272,0.137015
172.230,131.825,0.263579
172.240,196.343,0.186521
172.250,440.856,0.168561
172.260,65.374,0.289512
172.270,444.275,0.353093
172.280,444.258,0.312992
172.290,442.691,0.533179
172.300,442.826,0.527689
172.310,194.736,0.170620
172.320,156.121,0.282079
172.330,151.420,0.168652
172.340,150.064,0.162745
172.350,148.550,0.229229
172.360,149.151,0.314554
172.370,296.225,0.218841
172.380,297.764,0.415265
172.390,297.039,0.208983
172.400,295.780,0.134213
172.410,296.526,0.211324
172.420,295.947,0.388897
172.430,297.007,0.321220
172.440,294.749,0.408022
172.450,295.302,0.540952
172.460,296.302,0.441643
172.470,347.537,0.467311
172.480,297.462,0.643534
172.490,296.918,0.693410
172.500,297.056,0.760320
172.510,295.712,0.736203
172.520,296.395,0.742821
172.530,295.892,0.762164
172.540,295.882,0.749544
172.550,296.030,0.764308
172.560,296.684,0.764161
172.570,296.789,0.818821
172.580,296.496,0.816894
172.590,297.224,0.816954
172.600,295.932,0.762907
172.610,296.356,0.744845
172.620,295.625,0.653646
172.630,297.074,0.695293
172.640,295.477,0.605452
172.650,297.056,0.560238
172.660,294.465,0.422053
172.670,296.450,0.312924
172.680,294.822,0.285135
172.690,347.686,0.523604
172.700,354.582,0.392941
172.710,355.067,0.379926
172.720,354.020,0.315690
172.730,298.113,0.320164
172.740,347.194,0.361322
172.750,295.256,0.486713
172.760,295.669,0.600355
172.770,295.695,0.627228
172.780,296.769,0.622758
172.790,295.399,0.696005
172.800,297.118,0.766427
172.810,297.022,0.756915
172.820,297.540,0.768378
172.830,297.403,0.825757
172.840,297.121,0.795680
172.850,296.825,0.757827
172.860,296.440,0.655169
172.870,296.453,0.608408
172.880,296.187,0.696890
172.890,296.410,0.642035
172.900,297.349,0.607462
172.910,296.879,0.573971
172.920,297.173,0.686754
172.930,295.019,0.653703
172.940,295.617,0.789480
172.950,295.508,0.827295
172.960,296.032,0.816503
172.970,296.902,0.798100
172.980,296.904,0.787037
172.990,296.507,0.818340
173.000,296.229,0.827161
173.010,296.763,0.815606
173.020,297.192,0.779267
173.030,297.156,0.748761
173.040,296.381,0.686614
173.050,296.199,0.657793
173.060,296.389,0.637440
173.070,297.189,0.663722
173.080,73.770,0.691243
173.090,73.702,0.845439
173.100,226.538,0.240069
173.110,222.861,0.288801
173.120,198.693,0.150577
173.130,184.256,0.413547
173.140,183.872,0.476648
173.150,183.886,0.402240
173.160,180.157,0.273401
173.170,293.688,0.434923
173.180,296.150,0.645180
173.190,294.802,0.573211
173.200,294.309,0.630141
173.210,295.254,0.588178
173.220,73.835,0.590719
173.230,73.612,0.759467
173.240,73.790,0.724671
173.250,295.174,0.700522
173.260,295.618,0.739591
173.270,296.322,0.780069
173.280,296.383,0.748457
173.290,296.194,0.717744
173.300,295.987,0.683869
173.310,294.391,0.610979
173.320,294.068,0.585320
173.330,73.717,0.457202
173.340,296.362,0.396259
173.350,73.845,0.372257
173.360,223.734,0.354968
173.370,223.734,0.462606
173.380,73.921,0.350434
173.390,73.702,0.477638
173.400,73.837,0.538393
173.410,73.861,0.434338
173.420,292.879,0.366860
173.430,73.921,0.389240
173.440,74.022,0.531660
173.450,294.348,0.399648
173.460,296.386,0.473732
173.470,73.790,0.433325
173.480,294.004,0.494926
173.490,294.674,0.384948
173.500,73.709,0.557067
173.510,73.732,0.742202
173.520,73.921,0.571004
173.530,73.950,0.424995
173.540,74.056,0.518966
173.550,73.959,0.448919
173.560,73.820,0.623203
173.570,73.735,0.556555
173.580,73.740,0.852688
173.590,73.813,0.803814
173.600,73.760,0.811290
173.610,73.767,0.760688
173.620,73.799,0.706024
173.630,73.774,0.703122
173.640,73.926,0.374051
173.650,296.882,0.335807
173.660,294.836,0.193020
173.670,265.832,0.437101
173.680,265.610,0.534470
173.690,265.392,0.629718
173.700,261.192,0.521161
173.710,260.799,0.296896
173.720,132.762,0.309768
173.730,262.499,0.415141
173.740,265.683,0.567297
173.750,268.870,0.484587
173.760,265.089,0.537264
173.770,263.478,0.683583
173.780,264.335,0.710831
173.790,265.248,0.726099
173.800,264.969,0.742826
173.810,266.182,0.702275
173.820,267.236,0.723254
173.830,268.859,0.477660
173.840,268.025,0.429203
173.850,267.565,0.269168
173.860,266.308,0.284889
173.870,273.020,0.244737
173.880,267.047,0.213439
173.890,146.899,0.130635
173.900,152.966,0.094653
173.910,294.361,0.124590
173.920,148.902,0.284446
173.930,296.069,0.391040
173.940,295.572,0.539257
173.950,296.632,0.492929
173.960,296.476,0.701669
173.970,296.511,0.640381
173.980,296.037,0.646896
173.990,73.789,0.670085
174.000,73.776,0.759761
174.010,296.611,0.562811
174.020,296.251,0.640018
174.030,297.219,0.769188
174.040,297.168,0.801547
174.050,297.150,0.844483
174.060,297.870,0.807711
174.070,296.815,0.803917
174.080,298.524,0.818172
174.090,297.942,0.809629
174.100,297.399,0.818366
174.110,296.094,0.824182
174.120,296.516,0.827112
174.130,295.884,0.800579
174.140,295.403,0.805488
174.150,295.856,0.823532
174.160,295.620,0.814474
174.170,295.718,0.814470
174.180,295.073,0.790756
174.190,295.724,0.849744
174.200,296.255,0.840866
174.210,295.577,0.801989
174.220,296.217,0.851711
174.230,294.808,0.790534
174.240,293.664,0.779972
174.250,294.907,0.778147
174.260,294.793,0.692162
174.270,292.464,0.646662
174.280,294.338,0.645666
174.290,292.903,0.619255
174.300,291.882,0.585383
174.310,145.363,0.457297
174.320,147.197,0.659518
174.330,148.179,0.732376
174.340,148.825,0.756804
174.350,148.689,0.688692
174.360,148.830,0.802468
174.370,148.818,0.619140
174.380,148.191,0.313765
174.390,296.045,0.469111
174.400,73.831,0.404554
174.410,296.783,0.454668
174.420,73.967,0.344767
174.430,74.066,0.391490
174.440,73.835,0.688838
174.450,73.653,0.869725
174.460,73.696,0.911012
174.470,73.802,0.827307
174.480,73.851,0.801139
174.490,73.777,0.902123
174.500,73.725,0.872392
174.510,73.835,0.621922
174.520,73.967,0.436237
174.530,148.861,0.469428
174.540,148.505,0.341422
174.550,73.805,0.534518
174.560,73.477,0.676809
174.570,73.313,0.507620
174.580,295.246,0.218046
174.590,73.793,0.235506
174.600,74.015,0.350488
174.610,297.831,0.304996
174.620,297.707,0.436955
174.630,296.656,0.517942
174.640,297.160,0.307305
174.650,254.228,0.150422
174.660,37.100,0.186910
174.670,37.346,0.530758
174.680,37.856,0.309424
174.690,38.128,0.246855
174.700,37.597,0.201354
174.710,184.791,0.303569
174.720,178.819,0.304770
174.730,176.040,0.369835
174.740,295.042,0.388310
174.750,294.067,0.491728
174.760,294.923,0.352688
174.770,293.826,0.517750
174.780,294.429,0.219019
174.790,73.350,0.222355
174.800,176.946,0.336260
174.810,177.298,0.249330
174.820,177.724,0.159525
174.830,175.598,0.239061
174.840,175.824,0.152433
174.850,175.941,0.421368
174.860,177.747,0.431359
174.870,176.642,0.446619
174.880,175.337,0.504177
174.890,441.570,0.444805
174.900,441.317,0.293026
174.910,174.577,0.596627
174.920,172.516,0.635348
174.930,173.594,0.639744
174.940,174.941,0.768797
174.950,176.402,0.804439
174.960,175.524,0.819881
174.970,175.075,0.798077
174.980,174.357,0.758457
174.990,174.381,0.692270
175.000,174.597,0.669000
175.010,175.525,0.673042
175.020,175.794,0.665851
175.030,175.402,0.641146
175.040,175.727,0.463612
175.050,294.886,0.403939
175.060,295.755,0.701899
175.070,296.374,0.768834
175.080,295.879,0.727053
175.090,296.167,0.713997
175.100,295.375,0.650689
175.110,296.131,0.592397
175.120,295.648,0.415251
175.130,296.319,0.586993
175.140,295.841,0.706834
175.150,294.601,0.491713
175.160,293.990,0.437633
175.170,294.567,0.339631
175.180,73.885,0.225989
175.190,176.085,0.403769
175.200,175.205,0.355074
175.210,176.247,0.456327
175.220,178.447,0.676359
175.230,176.562,0.672115
175.240,176.517,0.782938
175.250,174.583,0.662493
175.260,175.039,0.724186
175.270,174.402,0.619046
175.280,175.757,0.439803
175.290,176.435,0.335018
175.300,297.475,0.311071
175.310,297.970,0.239480
175.320,296.224,0.248645
175.330,178.147,0.362259
175.340,177.033,0.453565
175.350,175.769,0.537047
175.360,176.236,0.549773
175.370,176.321,0.711944
175.380,175.959,0.695227
175.390,176.501,0.679350
175.400,179.730,0.378111
175.410,179.111,0.407664
175.420,176.761,0.251074
175.430,177.596,0.488837
175.440,175.436,0.362633
175.450,134.872,0.171442
175.460,297.239,0.182473
175.470,297.929,0.294665
175.480,297.540,0.344361
175.490,884.019,0.713016
175.500,884.230,0.292732
175.510,884.931,0.425791
175.520,883.672,0.415073
175.530,884.030,0.275696
175.540,174.896,0.306061
175.550,173.204,0.268438
175.560,296.877,0.380796
175.570,297.221,0.444489
175.580,296.877,0.593651
175.590,296.667,0.469327
175.600,297.949,0.343434
175.610,298.052,0.345535
175.620,297.044,0.400556
175.630,297.688,0.384362
175.640,175.169,0.357644
175.650,173.678,0.313170
175.660,296.288,0.486933
175.670,296.981,0.250125
175.680,297.395,0.352078
175.690,297.096,0.413527
175.700,296.523,0.439323
175.710,298.198,0.262040
175.720,297.569,0.416390
175.730,297.703,0.305446
175.740,297.268,0.239124
175.750,297.941,0.192035
175.760,296.880,0.273760
175.770,298.402,0.530542
175.780,297.341,0.650786
175.790,296.513,0.484534
175.800,295.833,0.499779
175.810,296.250,0.234537
175.820,296.877,0.196382
175.830,297.022,0.143270
175.840,296.508,0.186123
175.850,297.162,0.237867
175.860,297.085,0.394516
175.870,297.446,0.657163
175.880,297.215,0.714203
175.890,297.313,0.670891
175.900,296.670,0.615766
175.910,296.728,0.350230
175.920,296.816,0.377418
175.930,236.688,0.250375
175.940,296.661,0.290556
175.950,448.814,0.287159
175.960,447.023,0.481554
175.970,443.713,0.478444
175.980,443.416,0.365691
175.990,442.911,0.253708
176.000,236.517,0.306708
176.010,235.402,0.462566
176.020,231.053,0.372933
176.030,231.710,0.425907
176.040,229.684,0.342029
176.050,231.286,0.342738
176.060,234.578,0.376503
176.070,235.898,0.321149
176.080,233.763,0.185803
176.090,233.212,0.177369
176.100,799.901,0.199391
176.110,799.886,0.165073
176.120,397.740,0.147656
176.130,878.532,0.327683
176.140,880.832,0.224539
176.150,236.641,0.291838
176.160,395.117,0.330267
176.170,235.400,0.256888
176.180,396.922,0.602696
176.190,396.275,0.576254
176.200,397.110,0.578226
176.210,394.836,0.522288
176.220,398.848,0.516794
176.230,195.920,0.299588
176.240,193.610,0.403059
176.250,188.788,0.369898
176.260,187.624,0.386044
176.270,186.375,0.314408
176.280,233.693,0.282003
176.290,234.063,0.465507
176.300,233.157,0.531542
176.310,236.038,0.569436
176.320,233.458,0.151939
176.330,234.923,0.193476
176.340,179.598,0.388715
176.350,178.733,0.395531
176.360,176.575,0.474179
176.370,176.362,0.600546
176.380,179.482,0.286592
176.390,187.856,0.264732
176.400,195.074,0.293870
176.410,196.062,0.461326
176.420,195.220,0.514388
176.430,193.530,0.397501
176.440,192.436,0.341382
176.450,176.883,0.271101
176.460,175.695,0.297445
176.470,197.025,0.289919
176.480,195.020,0.326654
176.490,196.688,0.485581
176.500,196.462,0.437885
176.510,197.843,0.467554
176.520,192.730,0.319575
176.530,186.981,0.345947
176.540,177.320,0.431288
176.550,176.318,0.355382
176.560,175.381,0.410046
176.570,398.489,0.192945
176.580,396.155,0.204337
176.590,239.076,0.227927
176.600,195.284,0.212798
176.610,117.370,0.163746
176.620,297.937,0.356512
176.630,297.815,0.596458
176.640,296.583,0.596057
176.650,296.137,0.599848
176.660,296.592,0.722335
176.670,296.180,0.628551
176.680,73.604,0.363458
176.690,295.536,0.413891
176.700,296.539,0.709042
176.710,297.150,0.778102
176.720,296.715,0.816363
176.730,296.050,0.791978
176.740,296.240,0.826319
176.750,295.779,0.761948
176.760,295.777,0.761970
176.770,295.191,0.789767
176.780,295.314,0.802998
176.790,295.204,0.765971
176.800,295.630,0.766807
176.810,296.218,0.801459
176.820,295.765,0.814734
176.830,295.750,0.807646
176.840,296.297,0.828938
176.850,296.303,0.823617
176.860,296.659,0.850718
176.870,296.398,0.796202
176.880,295.622,0.790061
176.890,295.149,0.802154
176.900,295.406,0.790948
176.910,294.683,0.785224
176.920,295.038,0.794434
176.930,295.172,0.780665
176.940,295.124,0.747934
176.950,295.489,0.615188
176.960,295.716,0.510219
176.970,295.304,0.574612
176.980,224.627,0.103914
176.990,295.779,0.253846
177.000,222.246,0.264733
177.010,297.934,0.237504
177.020,300.654,0.312798
177.030,300.605,0.361489
177.040,298.355,0.553915
177.050,297.255,0.765737
177.060,296.580,0.748755
177.070,295.838,0.816402
177.080,296.006,0.784081
177.090,296.197,0.751087
177.100,296.890,0.637146
177.110,296.486,0.690728
177.120,296.984,0.793656
177.130,296.805,0.806604
177.140,296.575,0.774453
177.150,296.756,0.791596
177.160,296.261,0.855605
177.170,296.499,0.865727
177.180,296.700,0.849902
177.190,297.131,0.867982
177.200,296.579,0.883379
177.210,296.299,0.888098
177.220,296.163,0.875768
177.230,296.528,0.835224
177.240,296.384,0.814616
177.250,295.728,0.794862
